"SalesOrderDetailID","CarrierTrackingNumber","OrderQty","ProductID","SpecialOfferID","UnitPrice","LineTotal","ModifiedDate"
27303,"0377-44E6-AA",2,801,1,600.2625,1200.525,"2003-02-01 00:00:00"
27304,"5A92-4EFA-83",2,764,1,469.794,939.588,"2003-02-01 00:00:00"
27305,"DE2F-4D6A-99",3,862,1,22.794,68.382,"2003-02-01 00:00:00"
27306,"DE2F-4D6A-99",3,782,1,1229.4589,3688.3767,"2003-02-01 00:00:00"
27307,"DE2F-4D6A-99",8,863,1,22.794,182.352,"2003-02-01 00:00:00"
27308,"DE2F-4D6A-99",3,861,1,22.794,68.382,"2003-02-01 00:00:00"
27309,"DE2F-4D6A-99",3,779,1,1242.8518,3728.5554,"2003-02-01 00:00:00"
27310,"8622-4723-B6",1,862,1,22.794,22.794,"2003-02-01 00:00:00"
27311,"8622-4723-B6",3,783,1,1229.4589,3688.3767,"2003-02-01 00:00:00"
27312,"8622-4723-B6",3,782,1,1229.4589,3688.3767,"2003-02-01 00:00:00"
27313,"8622-4723-B6",2,861,1,22.794,45.588,"2003-02-01 00:00:00"
27314,"8622-4723-B6",2,863,1,22.794,45.588,"2003-02-01 00:00:00"
27315,"F4F6-472E-95",1,762,1,469.794,469.794,"2003-02-01 00:00:00"
27316,"F4F6-472E-95",5,763,1,469.794,2348.97,"2003-02-01 00:00:00"
27317,"F4F6-472E-95",2,760,1,469.794,939.588,"2003-02-01 00:00:00"
27318,"F4F6-472E-95",3,765,1,469.794,1409.382,"2003-02-01 00:00:00"
27319,"F4F6-472E-95",2,770,1,469.794,939.588,"2003-02-01 00:00:00"
27320,"142E-4351-A4",3,814,1,209.256,627.768,"2003-02-01 00:00:00"
27321,"142E-4351-A4",8,715,1,28.8404,230.7232,"2003-02-01 00:00:00"
27322,"142E-4351-A4",2,825,1,196.329,392.658,"2003-02-01 00:00:00"
27323,"142E-4351-A4",1,824,1,141.615,141.615,"2003-02-01 00:00:00"
27324,"142E-4351-A4",4,832,1,209.256,837.024,"2003-02-01 00:00:00"
27325,"142E-4351-A4",1,854,1,44.994,44.994,"2003-02-01 00:00:00"
27326,"142E-4351-A4",3,779,1,1242.8518,3728.5554,"2003-02-01 00:00:00"
27327,"142E-4351-A4",7,780,1,1242.8518,8699.9626,"2003-02-01 00:00:00"
27328,"142E-4351-A4",3,786,1,647.994,1943.982,"2003-02-01 00:00:00"
27329,"142E-4351-A4",4,712,1,5.1865,20.746,"2003-02-01 00:00:00"
27330,"142E-4351-A4",20,863,3,20.8945,396.9955,"2003-02-01 00:00:00"
27331,"142E-4351-A4",2,788,1,647.994,1295.988,"2003-02-01 00:00:00"
27332,"142E-4351-A4",13,862,2,22.0342,280.715708,"2003-02-01 00:00:00"
27333,"142E-4351-A4",6,782,1,1229.4589,7376.7534,"2003-02-01 00:00:00"
27334,"142E-4351-A4",3,852,1,44.994,134.982,"2003-02-01 00:00:00"
27335,"142E-4351-A4",2,787,1,647.994,1295.988,"2003-02-01 00:00:00"
27336,"142E-4351-A4",6,781,1,1242.8518,7457.1108,"2003-02-01 00:00:00"
27337,"142E-4351-A4",11,783,2,1188.477,12811.78206,"2003-02-01 00:00:00"
27338,"142E-4351-A4",5,809,1,33.7745,168.8725,"2003-02-01 00:00:00"
27339,"142E-4351-A4",6,784,1,1229.4589,7376.7534,"2003-02-01 00:00:00"
27340,"142E-4351-A4",1,785,1,647.994,647.994,"2003-02-01 00:00:00"
27341,"5A78-4DE2-89",2,792,1,1308.9375,2617.875,"2003-02-01 00:00:00"
27342,"5A78-4DE2-89",3,826,1,67.539,202.617,"2003-02-01 00:00:00"
27343,"5A78-4DE2-89",4,800,1,600.2625,2401.05,"2003-02-01 00:00:00"
27344,"5A78-4DE2-89",4,763,1,469.794,1879.176,"2003-02-01 00:00:00"
27345,"5A78-4DE2-89",1,791,1,1466.01,1466.01,"2003-02-01 00:00:00"
27346,"5A78-4DE2-89",3,790,1,1466.01,4398.03,"2003-02-01 00:00:00"
27347,"5A78-4DE2-89",4,770,1,469.794,1879.176,"2003-02-01 00:00:00"
27348,"5A78-4DE2-89",4,765,1,469.794,1879.176,"2003-02-01 00:00:00"
27349,"5A78-4DE2-89",3,797,1,600.2625,1800.7875,"2003-02-01 00:00:00"
27350,"5A78-4DE2-89",2,795,1,1308.9375,2617.875,"2003-02-01 00:00:00"
27351,"5A78-4DE2-89",4,761,1,469.794,1879.176,"2003-02-01 00:00:00"
27352,"5A78-4DE2-89",1,766,1,469.794,469.794,"2003-02-01 00:00:00"
27353,"5A78-4DE2-89",5,789,1,1466.01,7330.05,"2003-02-01 00:00:00"
27354,"5A78-4DE2-89",1,759,1,469.794,469.794,"2003-02-01 00:00:00"
27355,"5A78-4DE2-89",2,794,1,1308.9375,2617.875,"2003-02-01 00:00:00"
27356,"5A78-4DE2-89",1,801,1,600.2625,600.2625,"2003-02-01 00:00:00"
27357,"5A78-4DE2-89",2,796,1,1308.9375,2617.875,"2003-02-01 00:00:00"
27358,"5A78-4DE2-89",2,764,1,469.794,939.588,"2003-02-01 00:00:00"
27359,"5A78-4DE2-89",1,793,1,1308.9375,1308.9375,"2003-02-01 00:00:00"
27360,"5A78-4DE2-89",2,762,1,469.794,939.588,"2003-02-01 00:00:00"
27361,"5A78-4DE2-89",1,767,1,469.794,469.794,"2003-02-01 00:00:00"
27362,"5A78-4DE2-89",3,769,1,469.794,1409.382,"2003-02-01 00:00:00"
27363,"5A78-4DE2-89",1,798,1,600.2625,600.2625,"2003-02-01 00:00:00"
27364,"5A78-4DE2-89",1,799,1,600.2625,600.2625,"2003-02-01 00:00:00"
27365,"E619-4D28-A6",1,708,1,20.1865,20.1865,"2003-02-01 00:00:00"
27366,"E619-4D28-A6",1,764,1,469.794,469.794,"2003-02-01 00:00:00"
27367,"73B1-4F93-B6",4,789,1,1466.01,5864.04,"2003-02-01 00:00:00"
27368,"73B1-4F93-B6",2,729,1,202.332,404.664,"2003-02-01 00:00:00"
27369,"73B1-4F93-B6",1,794,1,1308.9375,1308.9375,"2003-02-01 00:00:00"
27370,"73B1-4F93-B6",3,790,1,1466.01,4398.03,"2003-02-01 00:00:00"
27371,"73B1-4F93-B6",2,762,1,469.794,939.588,"2003-02-01 00:00:00"
27372,"73B1-4F93-B6",4,763,1,469.794,1879.176,"2003-02-01 00:00:00"
27373,"73B1-4F93-B6",1,798,1,600.2625,600.2625,"2003-02-01 00:00:00"
27374,"73B1-4F93-B6",6,760,1,469.794,2818.764,"2003-02-01 00:00:00"
27375,"73B1-4F93-B6",1,738,1,183.9382,183.9382,"2003-02-01 00:00:00"
27376,"73B1-4F93-B6",1,801,1,600.2625,600.2625,"2003-02-01 00:00:00"
27377,"73B1-4F93-B6",8,765,1,469.794,3758.352,"2003-02-01 00:00:00"
27378,"73B1-4F93-B6",2,826,1,67.539,135.078,"2003-02-01 00:00:00"
27379,"73B1-4F93-B6",2,764,1,469.794,939.588,"2003-02-01 00:00:00"
27380,"73B1-4F93-B6",1,822,1,324.4527,324.4527,"2003-02-01 00:00:00"
27381,"73B1-4F93-B6",1,722,1,183.9382,183.9382,"2003-02-01 00:00:00"
27382,"73B1-4F93-B6",2,835,1,324.4527,648.9054,"2003-02-01 00:00:00"
27383,"73B1-4F93-B6",1,820,1,198.036,198.036,"2003-02-01 00:00:00"
27384,"73B1-4F93-B6",7,761,1,469.794,3288.558,"2003-02-01 00:00:00"
27385,"73B1-4F93-B6",4,793,1,1308.9375,5235.75,"2003-02-01 00:00:00"
27386,"73B1-4F93-B6",1,766,1,469.794,469.794,"2003-02-01 00:00:00"
27387,"73B1-4F93-B6",2,797,1,600.2625,1200.525,"2003-02-01 00:00:00"
27388,"B501-448E-96",1,784,1,1229.4589,1229.4589,"2003-02-01 00:00:00"
27389,"B501-448E-96",2,857,1,53.994,107.988,"2003-02-01 00:00:00"
27390,"B501-448E-96",1,858,1,14.1289,14.1289,"2003-02-01 00:00:00"
27391,"B501-448E-96",4,807,1,74.838,299.352,"2003-02-01 00:00:00"
27392,"B501-448E-96",2,841,1,35.994,71.988,"2003-02-01 00:00:00"
27393,"B501-448E-96",1,788,1,647.994,647.994,"2003-02-01 00:00:00"
27394,"B501-448E-96",2,785,1,647.994,1295.988,"2003-02-01 00:00:00"
27395,"B501-448E-96",2,814,1,209.256,418.512,"2003-02-01 00:00:00"
27396,"",1,794,1,2181.5625,2181.5625,"2003-02-01 00:00:00"
27397,"",1,789,1,2443.35,2443.35,"2003-02-01 00:00:00"
27398,"",1,779,1,2071.4196,2071.4196,"2003-02-01 00:00:00"
27399,"",1,780,1,2071.4196,2071.4196,"2003-02-01 00:00:00"
27400,"",1,791,1,2443.35,2443.35,"2003-02-01 00:00:00"
27401,"",1,781,1,2071.4196,2071.4196,"2003-02-01 00:00:00"
27402,"",1,780,1,2071.4196,2071.4196,"2003-02-01 00:00:00"
27403,"",1,800,1,1000.4375,1000.4375,"2003-02-01 00:00:00"
27404,"",1,797,1,1000.4375,1000.4375,"2003-02-01 00:00:00"
27405,"",1,765,1,782.99,782.99,"2003-02-01 00:00:00"
27406,"",1,794,1,2181.5625,2181.5625,"2003-02-02 00:00:00"
27407,"",1,790,2,2443.35,2443.35,"2003-02-02 00:00:00"
27408,"",1,791,1,2443.35,2443.35,"2003-02-02 00:00:00"
27409,"",1,784,2,2049.0982,2049.0982,"2003-02-02 00:00:00"
27410,"",1,784,2,2049.0982,2049.0982,"2003-02-02 00:00:00"
27411,"",1,791,1,2443.35,2443.35,"2003-02-02 00:00:00"
27412,"",1,796,1,2181.5625,2181.5625,"2003-02-02 00:00:00"
27413,"",1,782,1,2049.0982,2049.0982,"2003-02-02 00:00:00"
27414,"",1,769,1,782.99,782.99,"2003-02-02 00:00:00"
27415,"",1,798,1,1000.4375,1000.4375,"2003-02-02 00:00:00"
27416,"",1,800,1,1000.4375,1000.4375,"2003-02-03 00:00:00"
27417,"",1,800,1,1000.4375,1000.4375,"2003-02-03 00:00:00"
27418,"",1,783,1,2049.0982,2049.0982,"2003-02-03 00:00:00"
27419,"",1,766,1,782.99,782.99,"2003-02-03 00:00:00"
27420,"",1,759,1,782.99,782.99,"2003-02-03 00:00:00"
27421,"",1,780,1,2071.4196,2071.4196,"2003-02-03 00:00:00"
27422,"",1,783,1,2049.0982,2049.0982,"2003-02-03 00:00:00"
27423,"",1,770,1,782.99,782.99,"2003-02-03 00:00:00"
27424,"",1,767,1,782.99,782.99,"2003-02-03 00:00:00"
27425,"",1,789,1,2443.35,2443.35,"2003-02-04 00:00:00"
27426,"",1,791,1,2443.35,2443.35,"2003-02-04 00:00:00"
27427,"",1,794,1,2181.5625,2181.5625,"2003-02-04 00:00:00"
27428,"",1,764,1,782.99,782.99,"2003-02-04 00:00:00"
27429,"",1,779,1,2071.4196,2071.4196,"2003-02-04 00:00:00"
27430,"",1,782,1,2049.0982,2049.0982,"2003-02-04 00:00:00"
27431,"",1,794,1,2181.5625,2181.5625,"2003-02-04 00:00:00"
27432,"",1,790,2,2443.35,2443.35,"2003-02-04 00:00:00"
27433,"",1,794,1,2181.5625,2181.5625,"2003-02-04 00:00:00"
27434,"",1,792,1,2181.5625,2181.5625,"2003-02-04 00:00:00"
27435,"",1,781,1,2071.4196,2071.4196,"2003-02-04 00:00:00"
27436,"",1,780,1,2071.4196,2071.4196,"2003-02-04 00:00:00"
27437,"",1,800,1,1000.4375,1000.4375,"2003-02-04 00:00:00"
27438,"",1,800,1,1000.4375,1000.4375,"2003-02-04 00:00:00"
27439,"",1,796,1,2181.5625,2181.5625,"2003-02-04 00:00:00"
27440,"",1,761,1,782.99,782.99,"2003-02-04 00:00:00"
27441,"",1,762,1,782.99,782.99,"2003-02-04 00:00:00"
27442,"",1,795,1,2181.5625,2181.5625,"2003-02-05 00:00:00"
27443,"",1,796,1,2181.5625,2181.5625,"2003-02-05 00:00:00"
27444,"",1,784,2,2049.0982,2049.0982,"2003-02-05 00:00:00"
27445,"",1,779,1,2071.4196,2071.4196,"2003-02-05 00:00:00"
27446,"",1,796,1,2181.5625,2181.5625,"2003-02-05 00:00:00"
27447,"",1,779,1,2071.4196,2071.4196,"2003-02-05 00:00:00"
27448,"",1,783,1,2049.0982,2049.0982,"2003-02-05 00:00:00"
27449,"",1,782,1,2049.0982,2049.0982,"2003-02-05 00:00:00"
27450,"",1,794,1,2181.5625,2181.5625,"2003-02-06 00:00:00"
27451,"",1,791,1,2443.35,2443.35,"2003-02-06 00:00:00"
27452,"",1,790,2,2443.35,2443.35,"2003-02-06 00:00:00"
27453,"",1,783,1,2049.0982,2049.0982,"2003-02-06 00:00:00"
27454,"",1,781,1,2071.4196,2071.4196,"2003-02-06 00:00:00"
27455,"",1,782,1,2049.0982,2049.0982,"2003-02-06 00:00:00"
27456,"",1,784,2,2049.0982,2049.0982,"2003-02-06 00:00:00"
27457,"",1,759,1,782.99,782.99,"2003-02-06 00:00:00"
27458,"",1,761,1,782.99,782.99,"2003-02-06 00:00:00"
27459,"",1,763,1,782.99,782.99,"2003-02-06 00:00:00"
27460,"",1,759,1,782.99,782.99,"2003-02-06 00:00:00"
27461,"",1,801,1,1000.4375,1000.4375,"2003-02-06 00:00:00"
27462,"",1,799,1,1000.4375,1000.4375,"2003-02-06 00:00:00"
27463,"",1,796,1,2181.5625,2181.5625,"2003-02-06 00:00:00"
27464,"",1,780,1,2071.4196,2071.4196,"2003-02-07 00:00:00"
27465,"",1,779,1,2071.4196,2071.4196,"2003-02-07 00:00:00"
27466,"",1,780,1,2071.4196,2071.4196,"2003-02-07 00:00:00"
27467,"",1,789,1,2443.35,2443.35,"2003-02-07 00:00:00"
27468,"",1,782,1,2049.0982,2049.0982,"2003-02-07 00:00:00"
27469,"",1,784,2,2049.0982,2049.0982,"2003-02-07 00:00:00"
27470,"",1,801,1,1000.4375,1000.4375,"2003-02-07 00:00:00"
27471,"",1,793,1,2181.5625,2181.5625,"2003-02-07 00:00:00"
27472,"",1,790,2,2443.35,2443.35,"2003-02-08 00:00:00"
27473,"",1,800,1,1000.4375,1000.4375,"2003-02-08 00:00:00"
27474,"",1,799,1,1000.4375,1000.4375,"2003-02-08 00:00:00"
27475,"",1,770,1,782.99,782.99,"2003-02-08 00:00:00"
27476,"",1,795,1,2181.5625,2181.5625,"2003-02-08 00:00:00"
27477,"",1,779,1,2071.4196,2071.4196,"2003-02-08 00:00:00"
27478,"",1,783,1,2049.0982,2049.0982,"2003-02-08 00:00:00"
27479,"",1,782,1,2049.0982,2049.0982,"2003-02-08 00:00:00"
27480,"",1,762,1,782.99,782.99,"2003-02-08 00:00:00"
27481,"",1,780,1,2071.4196,2071.4196,"2003-02-08 00:00:00"
27482,"",1,759,1,782.99,782.99,"2003-02-08 00:00:00"
27483,"",1,789,1,2443.35,2443.35,"2003-02-09 00:00:00"
27484,"",1,783,1,2049.0982,2049.0982,"2003-02-09 00:00:00"
27485,"",1,784,2,2049.0982,2049.0982,"2003-02-09 00:00:00"
27486,"",1,783,1,2049.0982,2049.0982,"2003-02-09 00:00:00"
27487,"",1,765,1,782.99,782.99,"2003-02-09 00:00:00"
27488,"",1,770,1,782.99,782.99,"2003-02-09 00:00:00"
27489,"",1,781,1,2071.4196,2071.4196,"2003-02-09 00:00:00"
27490,"",1,781,1,2071.4196,2071.4196,"2003-02-09 00:00:00"
27491,"",1,784,2,2049.0982,2049.0982,"2003-02-09 00:00:00"
27492,"",1,781,1,2071.4196,2071.4196,"2003-02-09 00:00:00"
27493,"",1,781,1,2071.4196,2071.4196,"2003-02-09 00:00:00"
27494,"",1,793,1,2181.5625,2181.5625,"2003-02-10 00:00:00"
27495,"",1,779,1,2071.4196,2071.4196,"2003-02-10 00:00:00"
27496,"",1,780,1,2071.4196,2071.4196,"2003-02-10 00:00:00"
27497,"",1,784,2,2049.0982,2049.0982,"2003-02-10 00:00:00"
27498,"",1,779,1,2071.4196,2071.4196,"2003-02-10 00:00:00"
27499,"",1,784,2,2049.0982,2049.0982,"2003-02-10 00:00:00"
27500,"",1,789,1,2443.35,2443.35,"2003-02-10 00:00:00"
27501,"",1,796,1,2181.5625,2181.5625,"2003-02-11 00:00:00"
27502,"",1,779,1,2071.4196,2071.4196,"2003-02-11 00:00:00"
27503,"",1,782,1,2049.0982,2049.0982,"2003-02-11 00:00:00"
27504,"",1,784,2,2049.0982,2049.0982,"2003-02-11 00:00:00"
27505,"",1,789,1,2443.35,2443.35,"2003-02-12 00:00:00"
27506,"",1,770,1,782.99,782.99,"2003-02-12 00:00:00"
27507,"",1,784,2,2049.0982,2049.0982,"2003-02-12 00:00:00"
27508,"",1,779,1,2071.4196,2071.4196,"2003-02-12 00:00:00"
27509,"",1,794,1,2181.5625,2181.5625,"2003-02-12 00:00:00"
27510,"",1,781,1,2071.4196,2071.4196,"2003-02-12 00:00:00"
27511,"",1,779,1,2071.4196,2071.4196,"2003-02-12 00:00:00"
27512,"",1,781,1,2071.4196,2071.4196,"2003-02-12 00:00:00"
27513,"",1,780,1,2071.4196,2071.4196,"2003-02-12 00:00:00"
27514,"",1,764,1,782.99,782.99,"2003-02-12 00:00:00"
27515,"",1,790,2,2443.35,2443.35,"2003-02-13 00:00:00"
27516,"",1,800,1,1000.4375,1000.4375,"2003-02-13 00:00:00"
27517,"",1,801,1,1000.4375,1000.4375,"2003-02-13 00:00:00"
27518,"",1,782,1,2049.0982,2049.0982,"2003-02-13 00:00:00"
27519,"",1,789,1,2443.35,2443.35,"2003-02-13 00:00:00"
27520,"",1,784,2,2049.0982,2049.0982,"2003-02-13 00:00:00"
27521,"",1,781,1,2071.4196,2071.4196,"2003-02-13 00:00:00"
27522,"",1,782,1,2049.0982,2049.0982,"2003-02-13 00:00:00"
27523,"",1,781,1,2071.4196,2071.4196,"2003-02-13 00:00:00"
27524,"",1,795,1,2181.5625,2181.5625,"2003-02-13 00:00:00"
27525,"",1,798,1,1000.4375,1000.4375,"2003-02-13 00:00:00"
27526,"",1,795,1,2181.5625,2181.5625,"2003-02-14 00:00:00"
27527,"",1,792,1,2181.5625,2181.5625,"2003-02-14 00:00:00"
27528,"",1,795,1,2181.5625,2181.5625,"2003-02-14 00:00:00"
27529,"",1,797,1,1000.4375,1000.4375,"2003-02-14 00:00:00"
27530,"",1,792,1,2181.5625,2181.5625,"2003-02-14 00:00:00"
27531,"",1,793,1,2181.5625,2181.5625,"2003-02-14 00:00:00"
27532,"",1,782,1,2049.0982,2049.0982,"2003-02-14 00:00:00"
27533,"",1,779,1,2071.4196,2071.4196,"2003-02-14 00:00:00"
27534,"",1,797,1,1000.4375,1000.4375,"2003-02-14 00:00:00"
27535,"",1,767,1,782.99,782.99,"2003-02-14 00:00:00"
27536,"",1,766,1,782.99,782.99,"2003-02-14 00:00:00"
27537,"",1,790,2,2443.35,2443.35,"2003-02-15 00:00:00"
27538,"",1,782,1,2049.0982,2049.0982,"2003-02-15 00:00:00"
27539,"",1,784,2,2049.0982,2049.0982,"2003-02-15 00:00:00"
27540,"",1,784,2,2049.0982,2049.0982,"2003-02-15 00:00:00"
27541,"",1,796,1,2181.5625,2181.5625,"2003-02-15 00:00:00"
27542,"",1,797,1,1000.4375,1000.4375,"2003-02-15 00:00:00"
27543,"",1,765,1,782.99,782.99,"2003-02-15 00:00:00"
27544,"",1,800,1,1000.4375,1000.4375,"2003-02-15 00:00:00"
27545,"",1,793,1,2181.5625,2181.5625,"2003-02-15 00:00:00"
27546,"",1,781,1,2071.4196,2071.4196,"2003-02-15 00:00:00"
27547,"",1,763,1,782.99,782.99,"2003-02-15 00:00:00"
27548,"",1,784,2,2049.0982,2049.0982,"2003-02-16 00:00:00"
27549,"",1,779,1,2071.4196,2071.4196,"2003-02-16 00:00:00"
27550,"",1,781,1,2071.4196,2071.4196,"2003-02-16 00:00:00"
27551,"",1,783,1,2049.0982,2049.0982,"2003-02-16 00:00:00"
27552,"",1,790,2,2443.35,2443.35,"2003-02-17 00:00:00"
27553,"",1,793,1,2181.5625,2181.5625,"2003-02-17 00:00:00"
27554,"",1,800,1,1000.4375,1000.4375,"2003-02-17 00:00:00"
27555,"",1,780,1,2071.4196,2071.4196,"2003-02-17 00:00:00"
27556,"",1,782,1,2049.0982,2049.0982,"2003-02-17 00:00:00"
27557,"",1,779,1,2071.4196,2071.4196,"2003-02-17 00:00:00"
27558,"",1,780,1,2071.4196,2071.4196,"2003-02-17 00:00:00"
27559,"",1,783,1,2049.0982,2049.0982,"2003-02-17 00:00:00"
27560,"",1,794,1,2181.5625,2181.5625,"2003-02-17 00:00:00"
27561,"",1,795,1,2181.5625,2181.5625,"2003-02-17 00:00:00"
27562,"",1,784,2,2049.0982,2049.0982,"2003-02-17 00:00:00"
27563,"",1,790,2,2443.35,2443.35,"2003-02-17 00:00:00"
27564,"",1,789,1,2443.35,2443.35,"2003-02-18 00:00:00"
27565,"",1,794,1,2181.5625,2181.5625,"2003-02-18 00:00:00"
27566,"",1,797,1,1000.4375,1000.4375,"2003-02-18 00:00:00"
27567,"",1,781,1,2071.4196,2071.4196,"2003-02-18 00:00:00"
27568,"",1,781,1,2071.4196,2071.4196,"2003-02-18 00:00:00"
27569,"",1,779,1,2071.4196,2071.4196,"2003-02-18 00:00:00"
27570,"",1,784,2,2049.0982,2049.0982,"2003-02-18 00:00:00"
27571,"",1,784,2,2049.0982,2049.0982,"2003-02-18 00:00:00"
27572,"",1,790,2,2443.35,2443.35,"2003-02-18 00:00:00"
27573,"",1,790,2,2443.35,2443.35,"2003-02-18 00:00:00"
27574,"",1,783,1,2049.0982,2049.0982,"2003-02-18 00:00:00"
27575,"",1,764,1,782.99,782.99,"2003-02-18 00:00:00"
27576,"",1,763,1,782.99,782.99,"2003-02-18 00:00:00"
27577,"",1,794,1,2181.5625,2181.5625,"2003-02-19 00:00:00"
27578,"",1,761,1,782.99,782.99,"2003-02-19 00:00:00"
27579,"",1,793,1,2181.5625,2181.5625,"2003-02-19 00:00:00"
27580,"",1,784,2,2049.0982,2049.0982,"2003-02-19 00:00:00"
27581,"",1,790,2,2443.35,2443.35,"2003-02-19 00:00:00"
27582,"",1,795,1,2181.5625,2181.5625,"2003-02-19 00:00:00"
27583,"",1,781,1,2071.4196,2071.4196,"2003-02-19 00:00:00"
27584,"",1,799,1,1000.4375,1000.4375,"2003-02-19 00:00:00"
27585,"",1,782,1,2049.0982,2049.0982,"2003-02-19 00:00:00"
27586,"",1,793,1,2181.5625,2181.5625,"2003-02-19 00:00:00"
27587,"",1,782,1,2049.0982,2049.0982,"2003-02-20 00:00:00"
27588,"",1,783,1,2049.0982,2049.0982,"2003-02-20 00:00:00"
27589,"",1,796,1,2181.5625,2181.5625,"2003-02-20 00:00:00"
27590,"",1,789,1,2443.35,2443.35,"2003-02-20 00:00:00"
27591,"",1,795,1,2181.5625,2181.5625,"2003-02-20 00:00:00"
27592,"",1,784,2,2049.0982,2049.0982,"2003-02-20 00:00:00"
27593,"",1,761,1,782.99,782.99,"2003-02-20 00:00:00"
27594,"",1,770,1,782.99,782.99,"2003-02-20 00:00:00"
27595,"",1,796,1,2181.5625,2181.5625,"2003-02-20 00:00:00"
27596,"",1,763,1,782.99,782.99,"2003-02-20 00:00:00"
27597,"",1,790,2,2443.35,2443.35,"2003-02-21 00:00:00"
27598,"",1,798,1,1000.4375,1000.4375,"2003-02-21 00:00:00"
27599,"",1,765,1,782.99,782.99,"2003-02-21 00:00:00"
27600,"",1,780,1,2071.4196,2071.4196,"2003-02-21 00:00:00"
27601,"",1,780,1,2071.4196,2071.4196,"2003-02-21 00:00:00"
27602,"",1,792,1,2181.5625,2181.5625,"2003-02-21 00:00:00"
27603,"",1,783,1,2049.0982,2049.0982,"2003-02-21 00:00:00"
27604,"",1,783,1,2049.0982,2049.0982,"2003-02-21 00:00:00"
27605,"",1,767,1,782.99,782.99,"2003-02-21 00:00:00"
27606,"",1,765,1,782.99,782.99,"2003-02-21 00:00:00"
27607,"",1,798,1,1000.4375,1000.4375,"2003-02-21 00:00:00"
27608,"",1,798,1,1000.4375,1000.4375,"2003-02-21 00:00:00"
27609,"",1,780,1,2071.4196,2071.4196,"2003-02-21 00:00:00"
27610,"",1,794,1,2181.5625,2181.5625,"2003-02-22 00:00:00"
27611,"",1,793,1,2181.5625,2181.5625,"2003-02-22 00:00:00"
27612,"",1,790,2,2443.35,2443.35,"2003-02-22 00:00:00"
27613,"",1,781,1,2071.4196,2071.4196,"2003-02-22 00:00:00"
27614,"",1,766,1,782.99,782.99,"2003-02-22 00:00:00"
27615,"",1,766,1,782.99,782.99,"2003-02-22 00:00:00"
27616,"",1,796,1,2181.5625,2181.5625,"2003-02-22 00:00:00"
27617,"",1,784,2,2049.0982,2049.0982,"2003-02-22 00:00:00"
27618,"",1,794,1,2181.5625,2181.5625,"2003-02-22 00:00:00"
27619,"",1,796,1,2181.5625,2181.5625,"2003-02-22 00:00:00"
27620,"",1,790,2,2443.35,2443.35,"2003-02-22 00:00:00"
27621,"",1,791,1,2443.35,2443.35,"2003-02-23 00:00:00"
27622,"",1,759,1,782.99,782.99,"2003-02-23 00:00:00"
27623,"",1,764,1,782.99,782.99,"2003-02-23 00:00:00"
27624,"",1,768,1,782.99,782.99,"2003-02-24 00:00:00"
27625,"",1,793,1,2181.5625,2181.5625,"2003-02-24 00:00:00"
27626,"",1,790,2,2443.35,2443.35,"2003-02-24 00:00:00"
27627,"",1,779,1,2071.4196,2071.4196,"2003-02-24 00:00:00"
27628,"",1,784,2,2049.0982,2049.0982,"2003-02-24 00:00:00"
27629,"",1,795,1,2181.5625,2181.5625,"2003-02-24 00:00:00"
27630,"",1,783,1,2049.0982,2049.0982,"2003-02-24 00:00:00"
27631,"",1,780,1,2071.4196,2071.4196,"2003-02-24 00:00:00"
27632,"",1,801,1,1000.4375,1000.4375,"2003-02-24 00:00:00"
27633,"",1,760,1,782.99,782.99,"2003-02-24 00:00:00"
27634,"",1,782,1,2049.0982,2049.0982,"2003-02-24 00:00:00"
27635,"",1,790,2,2443.35,2443.35,"2003-02-25 00:00:00"
27636,"",1,789,1,2443.35,2443.35,"2003-02-25 00:00:00"
27637,"",1,793,1,2181.5625,2181.5625,"2003-02-25 00:00:00"
27638,"",1,790,2,2443.35,2443.35,"2003-02-25 00:00:00"
27639,"",1,789,1,2443.35,2443.35,"2003-02-25 00:00:00"
27640,"",1,791,1,2443.35,2443.35,"2003-02-25 00:00:00"
27641,"",1,769,1,782.99,782.99,"2003-02-25 00:00:00"
27642,"",1,784,2,2049.0982,2049.0982,"2003-02-25 00:00:00"
27643,"",1,779,1,2071.4196,2071.4196,"2003-02-25 00:00:00"
27644,"",1,789,1,2443.35,2443.35,"2003-02-25 00:00:00"
27645,"",1,801,1,1000.4375,1000.4375,"2003-02-25 00:00:00"
27646,"",1,796,1,2181.5625,2181.5625,"2003-02-25 00:00:00"
27647,"",1,791,1,2443.35,2443.35,"2003-02-25 00:00:00"
27648,"",1,764,1,782.99,782.99,"2003-02-25 00:00:00"
27649,"",1,770,1,782.99,782.99,"2003-02-25 00:00:00"
27650,"",1,790,2,2443.35,2443.35,"2003-02-26 00:00:00"
27651,"",1,760,1,782.99,782.99,"2003-02-26 00:00:00"
27652,"",1,768,1,782.99,782.99,"2003-02-26 00:00:00"
27653,"",1,789,1,2443.35,2443.35,"2003-02-26 00:00:00"
27654,"",1,783,1,2049.0982,2049.0982,"2003-02-26 00:00:00"
27655,"",1,762,1,782.99,782.99,"2003-02-26 00:00:00"
27656,"",1,765,1,782.99,782.99,"2003-02-26 00:00:00"
27657,"",1,793,1,2181.5625,2181.5625,"2003-02-27 00:00:00"
27658,"",1,793,1,2181.5625,2181.5625,"2003-02-27 00:00:00"
27659,"",1,797,1,1000.4375,1000.4375,"2003-02-27 00:00:00"
